49	246	DBA-1	718657	1020878	8
49	246	DBA-1	718658	1020906	8
49	246	DBA-1	718659	1020931	8
49	246	DBA-1	718660	1020943	8
49	246	DBA-1	718661	1020956	8
49	246	DBA-1	718662	1021618	8
50	247	DBA-2	718664	1020777	8
50	247	DBA-2	718665	1020824	8
50	247	DBA-2	718666	1020874	8
50	247	DBA-2	718667	1020901	8
50	247	DBA-2	718668	1020926	8
50	247	DBA-2	718669	1020937	8
50	247	DBA-2	718670	1020958	8
50	247	DBA-2	718671	1021620	8
51	248	FDB-01	718673	1021429	24
51	248	FDB-01	718674	1021410	24
51	248	FDB-01	718675	1021395	24
51	248	FDB-01	718676	1021377	24
51	248	FDB-01	718677	1021358	24
51	248	FDB-01	718678	1021338	24
51	248	FDB-01	718679	1021323	24
51	248	FDB-01	718680	1021304	24
51	248	FDB-01	718681	1021285	24
51	248	FDB-01	718682	1021260	24
51	248	FDB-01	718683	1021237	24
51	248	FDB-01	718684	1021221	24
51	248	FDB-01	718685	1021210	24
51	248	FDB-01	718686	1021204	24
51	248	FDB-01	718687	1021198	24
51	248	FDB-01	718688	1021191	24
51	248	FDB-01	718951	1021724	24
51	248	FDB-01	718952	1021725	24
51	248	FDB-01	719023	1021725	24
51	248	FDB-01	719024	1021725	24
51	248	FDB-01	719025	1021725	24
51	248	FDB-01	719026	1021429	24
51	248	FDB-01	719027	1021724	24
51	248	FDB-01	719028	1021724	24
52	249	FDB-02	718690	1021425	31
52	249	FDB-02	718691	1021411	31
52	249	FDB-02	718692	1021396	31
52	249	FDB-02	718693	1021379	31
52	249	FDB-02	718694	1021360	31
52	249	FDB-02	718695	1021341	31
52	249	FDB-02	718696	1021325	31
52	249	FDB-02	718697	1021308	31
52	249	FDB-02	718698	1021287	31
52	249	FDB-02	718699	1021266	31
52	249	FDB-02	718700	1021241	31
52	249	FDB-02	718701	1021223	31
52	249	FDB-02	718702	1021214	31
52	249	FDB-02	718703	1021206	31
52	249	FDB-02	718704	1021200	31
52	249	FDB-02	718705	1021195	31
52	249	FDB-02	718949	1021721	31
52	249	FDB-02	718950	1021722	31
52	249	FDB-02	719010	1021396	31
52	249	FDB-02	719011	1021411	31
52	249	FDB-02	719012	1021411	31
52	249	FDB-02	719013	1021721	31
52	249	FDB-02	719014	1021721	31
52	249	FDB-02	719029	1021722	31
52	249	FDB-02	719030	1021722	31
52	249	FDB-02	719032	1021360	31
52	249	FDB-02	719033	1021379	31
52	249	FDB-02	719034	1021379	31
52	249	FDB-02	719035	1021411	31
52	249	FDB-02	719037	1021722	31
52	249	FDB-02	719038	1021721	31
53	250	FDB-03	718707	1021426	26
53	250	FDB-03	718708	1021413	26
53	250	FDB-03	718709	1021397	26
53	250	FDB-03	718710	1021381	26
53	250	FDB-03	718711	1021364	26
53	250	FDB-03	718712	1021346	26
53	250	FDB-03	718713	1021329	26
53	250	FDB-03	718714	1021315	26
53	250	FDB-03	718715	1021297	26
53	250	FDB-03	718716	1021277	26
53	250	FDB-03	718717	1021256	26
53	250	FDB-03	718718	1021234	26
53	250	FDB-03	718719	1021219	26
53	250	FDB-03	718720	1021211	26
53	250	FDB-03	718721	1021205	26
53	250	FDB-03	718722	1021201	26
53	250	FDB-03	718945	1021718	26
53	250	FDB-03	718946	1021719	26
53	250	FDB-03	719005	1021381	26
53	250	FDB-03	719006	1021413	26
53	250	FDB-03	719007	1021718	26
53	250	FDB-03	719008	1021718	26
53	250	FDB-03	719009	1021364	26
53	250	FDB-03	719031	1021381	26
53	250	FDB-03	719039	1021364	26
53	250	FDB-03	719040	1021381	26
54	251	FDB-04	718724	1021430	27
54	251	FDB-04	718725	1021414	27
54	251	FDB-04	718726	1021399	27
54	251	FDB-04	718727	1021383	27
54	251	FDB-04	718728	1021366	27
54	251	FDB-04	718729	1021349	27
54	251	FDB-04	718730	1021333	27
54	251	FDB-04	718731	1021317	27
54	251	FDB-04	718732	1021301	27
54	251	FDB-04	718733	1021283	27
54	251	FDB-04	718734	1021263	27
54	251	FDB-04	718735	1021245	27
54	251	FDB-04	718736	1021226	27
54	251	FDB-04	718737	1021216	27
54	251	FDB-04	718738	1021209	27
54	251	FDB-04	718739	1021203	27
54	251	FDB-04	718947	1021715	27
54	251	FDB-04	718948	1021716	27
54	251	FDB-04	719041	1021399	27
54	251	FDB-04	719042	1021383	27
54	251	FDB-04	719043	1021366	27
54	251	FDB-04	719044	1021399	27
54	251	FDB-04	719045	1021414	27
54	251	FDB-04	719046	1021414	27
54	251	FDB-04	719047	1021430	27
54	251	FDB-04	719048	1021430	27
54	251	FDB-04	719049	1021715	27
55	252	FDB-05	718741	1021427	31
55	252	FDB-05	718742	1021415	31
55	252	FDB-05	718743	1021400	31
55	252	FDB-05	718744	1021386	31
55	252	FDB-05	718745	1021369	31
55	252	FDB-05	718746	1021351	31
55	252	FDB-05	718747	1021336	31
55	252	FDB-05	718748	1021321	31
55	252	FDB-05	718749	1021305	31
55	252	FDB-05	718750	1021290	31
55	252	FDB-05	718751	1021271	31
55	252	FDB-05	718752	1021252	31
55	252	FDB-05	718753	1021232	31
55	252	FDB-05	718754	1021220	31
55	252	FDB-05	718755	1021213	31
55	252	FDB-05	718756	1021207	31
55	252	FDB-05	718943	1021712	31
55	252	FDB-05	718944	1021713	31
55	252	FDB-05	718972	1021757	31
55	252	FDB-05	718976	1021756	31
55	252	FDB-05	718998	1021386	31
55	252	FDB-05	718999	1021415	31
55	252	FDB-05	719000	1021712	31
55	252	FDB-05	719001	1021712	31
55	252	FDB-05	719002	1021415	31
55	252	FDB-05	719003	1021757	31
55	252	FDB-05	719004	1021756	31
55	252	FDB-05	719050	1021386	31
55	252	FDB-05	719051	1021386	31
55	252	FDB-05	719052	1021369	31
55	252	FDB-05	719053	1021386	31
56	253	FDB-06	718758	1021428	31
56	253	FDB-06	718759	1021416	31
56	253	FDB-06	718760	1021402	31
56	253	FDB-06	718761	1021387	31
56	253	FDB-06	718762	1021372	31
56	253	FDB-06	718763	1021356	31
56	253	FDB-06	718764	1021339	31
56	253	FDB-06	718765	1021328	31
56	253	FDB-06	718766	1021314	31
56	253	FDB-06	718767	1021298	31
56	253	FDB-06	718768	1021282	31
56	253	FDB-06	718769	1021267	31
56	253	FDB-06	718770	1021248	31
56	253	FDB-06	718771	1021230	31
56	253	FDB-06	718772	1021222	31
56	253	FDB-06	718773	1021215	31
56	253	FDB-06	718939	1021709	31
56	253	FDB-06	718940	1021710	31
56	253	FDB-06	718974	1021761	31
56	253	FDB-06	718975	1021760	31
56	253	FDB-06	718986	1021709	31
56	253	FDB-06	718987	1021416	31
56	253	FDB-06	718988	1021387	31
56	253	FDB-06	718989	1021372	31
56	253	FDB-06	718990	1021710	31
56	253	FDB-06	718991	1021416	31
56	253	FDB-06	718992	1021387	31
56	253	FDB-06	718993	1021760	31
56	253	FDB-06	718994	1021387	31
56	253	FDB-06	718995	1021372	31
56	253	FDB-06	718997	1021416	31
57	254	FDB-07	718775	1021431	22
57	254	FDB-07	718776	1021417	22
57	254	FDB-07	718777	1021403	22
57	254	FDB-07	718778	1021388	22
57	254	FDB-07	718779	1021374	22
57	254	FDB-07	718780	1021359	22
57	254	FDB-07	718781	1021342	22
57	254	FDB-07	718782	1021331	22
57	254	FDB-07	718783	1021316	22
57	254	FDB-07	718784	1021303	22
57	254	FDB-07	718785	1021289	22
57	254	FDB-07	718786	1021274	22
57	254	FDB-07	718787	1021258	22
57	254	FDB-07	718788	1021240	22
57	254	FDB-07	718789	1021227	22
57	254	FDB-07	718790	1021218	22
57	254	FDB-07	718941	1021706	22
57	254	FDB-07	718942	1021707	22
57	254	FDB-07	719054	1021403	22
57	254	FDB-07	719055	1021417	22
57	254	FDB-07	719056	1021431	22
57	254	FDB-07	719057	1021388	22
58	255	FDB-08	718792	1021432	24
58	255	FDB-08	718793	1021418	24
58	255	FDB-08	718794	1021404	24
58	255	FDB-08	718795	1021390	24
58	255	FDB-08	718796	1021376	24
58	255	FDB-08	718797	1021363	24
58	255	FDB-08	718798	1021348	24
58	255	FDB-08	718799	1021335	24
58	255	FDB-08	718800	1021322	24
58	255	FDB-08	718801	1021310	24
58	255	FDB-08	718802	1021295	24
58	255	FDB-08	718803	1021280	24
58	255	FDB-08	718804	1021265	24
58	255	FDB-08	718805	1021250	24
58	255	FDB-08	718806	1021235	24
58	255	FDB-08	718807	1021224	24
58	255	FDB-08	718937	1021703	24
58	255	FDB-08	718938	1021704	24
58	255	FDB-08	718980	1021390	24
58	255	FDB-08	718981	1021703	24
58	255	FDB-08	718982	1021432	24
58	255	FDB-08	718983	1021418	24
58	255	FDB-08	718984	1021418	24
58	255	FDB-08	718985	1021703	24
59	256	FDB-09	718809	1021433	29
59	256	FDB-09	718810	1021419	29
59	256	FDB-09	718811	1021405	29
59	256	FDB-09	718812	1021392	29
59	256	FDB-09	718813	1021380	29
59	256	FDB-09	718814	1021367	29
59	256	FDB-09	718815	1021354	29
59	256	FDB-09	718816	1021340	29
59	256	FDB-09	718817	1021330	29
59	256	FDB-09	718818	1021319	29
59	256	FDB-09	718819	1021307	29
59	256	FDB-09	718820	1021293	29
59	256	FDB-09	718821	1021281	29
59	256	FDB-09	718822	1021270	29
59	256	FDB-09	718823	1021255	29
59	256	FDB-09	718824	1021244	29
59	256	FDB-09	718933	1021700	29
59	256	FDB-09	718934	1021701	29
59	256	FDB-09	718977	1021419	29
59	256	FDB-09	718978	1021405	29
59	256	FDB-09	718979	1021392	29
59	256	FDB-09	719058	1021419	29
59	256	FDB-09	719059	1021419	29
59	256	FDB-09	719060	1021392	29
59	256	FDB-09	719061	1021380	29
59	256	FDB-09	719062	1021700	29
59	256	FDB-09	719063	1021700	29
59	256	FDB-09	719064	1021405	29
59	256	FDB-09	719065	1021701	29
60	257	FDB-10	718826	1021434	18
60	257	FDB-10	718827	1021420	18
60	257	FDB-10	718828	1021406	18
60	257	FDB-10	718829	1021393	18
60	257	FDB-10	718830	1021382	18
60	257	FDB-10	718831	1021371	18
60	257	FDB-10	718832	1021357	18
60	257	FDB-10	718833	1021344	18
60	257	FDB-10	718834	1021334	18
60	257	FDB-10	718835	1021324	18
60	257	FDB-10	718836	1021311	18
60	257	FDB-10	718837	1021299	18
60	257	FDB-10	718838	1021288	18
60	257	FDB-10	718839	1021276	18
60	257	FDB-10	718840	1021264	18
60	257	FDB-10	718841	1021253	18
60	257	FDB-10	718935	1021697	18
60	257	FDB-10	718936	1021698	18
61	258	FDB-11	718844	1021092	18
61	258	FDB-11	718845	1021075	18
61	258	FDB-11	718846	1021054	18
61	258	FDB-11	718847	1021040	18
61	258	FDB-11	718848	1021029	18
61	258	FDB-11	718849	1021016	18
61	258	FDB-11	718850	1021000	18
61	258	FDB-11	718851	1020988	18
61	258	FDB-11	718852	1020967	18
61	258	FDB-11	718853	1020944	18
61	258	FDB-11	718854	1020902	18
61	258	FDB-11	718855	1020859	18
61	258	FDB-11	718856	1020813	18
61	258	FDB-11	718857	1020756	18
61	258	FDB-11	718858	1020699	18
61	258	FDB-11	718859	1020640	18
61	258	FDB-11	718969	1021747	18
61	258	FDB-11	718970	1021748	18
62	259	FDB-12	718861	1021093	27
62	259	FDB-12	718862	1021077	27
62	259	FDB-12	718863	1021055	27
62	259	FDB-12	718864	1021041	27
62	259	FDB-12	718865	1021031	27
62	259	FDB-12	718866	1021018	27
62	259	FDB-12	718867	1021001	27
62	259	FDB-12	718868	1020989	27
62	259	FDB-12	718869	1020968	27
62	259	FDB-12	718870	1020945	27
62	259	FDB-12	718871	1020903	27
62	259	FDB-12	718872	1020861	27
62	259	FDB-12	718873	1020814	27
62	259	FDB-12	718874	1020758	27
62	259	FDB-12	718875	1020700	27
62	259	FDB-12	718876	1020641	27
62	259	FDB-12	718966	1021741	27
62	259	FDB-12	718967	1021740	27
62	259	FDB-12	719015	1021740	27
62	259	FDB-12	719016	1021741	27
62	259	FDB-12	719017	1021741	27
62	259	FDB-12	719018	1020700	27
62	259	FDB-12	719079	1020814	27
62	259	FDB-12	719080	1020814	27
62	259	FDB-12	719081	1020814	27
62	259	FDB-12	719082	1020814	27
62	259	FDB-12	719083	1020861	27
63	260	FDB-13	718878	1021099	27
63	260	FDB-13	718879	1021089	27
63	260	FDB-13	718880	1021068	27
63	260	FDB-13	718881	1021048	27
63	260	FDB-13	718882	1021035	27
63	260	FDB-13	718883	1021023	27
63	260	FDB-13	718884	1021006	27
63	260	FDB-13	718885	1020991	27
63	260	FDB-13	718886	1020979	27
63	260	FDB-13	718887	1020951	27
63	260	FDB-13	718888	1020908	27
63	260	FDB-13	718889	1020866	27
63	260	FDB-13	718890	1020817	27
63	260	FDB-13	718891	1020763	27
63	260	FDB-13	718892	1020701	27
63	260	FDB-13	718893	1020642	27
63	260	FDB-13	718955	1021730	27
63	260	FDB-13	718956	1021729	27
63	260	FDB-13	718963	1021735	27
63	260	FDB-13	718964	1021734	27
63	260	FDB-13	719072	1020701	27
63	260	FDB-13	719073	1020763	27
63	260	FDB-13	719074	1020701	27
63	260	FDB-13	719075	1020701	27
63	260	FDB-13	719076	1020763	27
63	260	FDB-13	719077	1020817	27
63	260	FDB-13	719078	1020817	27
64	261	FDB-14	718895	1021112	43
64	261	FDB-14	718896	1021109	43
64	261	FDB-14	718897	1021100	43
64	261	FDB-14	718898	1021091	43
64	261	FDB-14	718899	1021082	43
64	261	FDB-14	718900	1021067	43
64	261	FDB-14	718901	1021059	43
64	261	FDB-14	718902	1021052	43
64	261	FDB-14	718903	1021049	43
64	261	FDB-14	718904	1021045	43
64	261	FDB-14	718905	1021038	43
64	261	FDB-14	718906	1021034	43
64	261	FDB-14	718907	1021026	43
64	261	FDB-14	718908	1021017	43
64	261	FDB-14	718909	1021005	43
64	261	FDB-14	718910	1020996	43
64	261	FDB-14	718911	1020985	43
64	261	FDB-14	718912	1020977	43
64	261	FDB-14	718913	1020959	43
64	261	FDB-14	718914	1020918	43
64	261	FDB-14	718915	1020879	43
64	261	FDB-14	718916	1020844	43
64	261	FDB-14	718917	1020797	43
64	261	FDB-14	718918	1020751	43
64	261	FDB-14	718919	1020696	43
64	261	FDB-14	718920	1020643	43
64	261	FDB-14	718953	1021727	43
64	261	FDB-14	718954	1021714	43
64	261	FDB-14	718960	1021717	43
64	261	FDB-14	718961	1021720	43
64	261	FDB-14	719019	1021727	43
64	261	FDB-14	719020	1020643	43
64	261	FDB-14	719021	1021720	43
64	261	FDB-14	719022	1020696	43
64	261	FDB-14	719066	1020643	43
64	261	FDB-14	719067	1021727	43
64	261	FDB-14	719068	1020696	43
64	261	FDB-14	719069	1020797	43
64	261	FDB-14	719070	1020696	43
64	261	FDB-14	719071	1021714	43
64	261	FDB-14	719084	1021727	43
64	261	FDB-14	719085	1021727	43
64	261	FDB-14	719086	1020643	43
